City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
384,Arlit,NE,2020-02-24 05:56:42,18.74,7.39,57.13,26,0,10.45,clear sky,0.0,0.0
385,Whitehorse,CA,2020-02-24 05:54:31,60.72,-135.05,19.4,85,90,8.05,light snow,0.0,0.0
386,Shimoda,JP,2020-02-24 05:56:42,34.67,138.95,55.4,54,20,8.05,few clouds,0.0,0.0
387,Athabasca,CA,2020-02-24 05:56:42,54.72,-113.29,14.65,87,72,5.57,broken clouds,0.0,0.0
388,Margate,GB,2020-02-24 05:55:37,51.38,1.39,46.4,93,75,11.41,drizzle rain,0.0,0.0
389,Denpasar,ID,2020-02-24 05:56:43,-8.65,115.22,89.6,70,20,6.93,few clouds,0.0,0.0
390,Santa Cruz Del Sur,CU,2020-02-24 05:56:43,20.71,-78.0,74.57,80,7,24.74,clear sky,0.0,0.0
391,Constitucion,CL,2020-02-24 05:56:43,-35.33,-72.42,51.46,94,74,5.12,broken clouds,0.0,0.0
392,Verkhnevilyuysk,RU,2020-02-24 05:56:43,63.45,120.32,7.48,92,100,7.67,overcast clouds,0.0,0.0
393,Honiara,SB,2020-02-24 05:56:44,-9.43,159.95,89.6,70,40,4.7,scattered clouds,0.0,0.0
394,Sistranda,NO,2020-02-24 05:56:44,63.73,8.83,35.6,74,40,21.92,shower rain,0.0,0.0
395,Nouadhibou,MR,2020-02-24 05:56:44,20.93,-17.03,73.4,60,82,16.11,light rain,0.007480314960629922,0.0
396,North Bend,US,2020-02-24 05:56:44,43.41,-124.22,44.6,75,90,1.7,overcast clouds,0.0,0.0
397,Bambanglipuro,ID,2020-02-24 05:56:45,-7.95,110.28,87.37,65,33,5.75,moderate rain,0.13031496062992126,0.0
398,Dong Hoi,VN,2020-02-24 05:56:45,17.48,106.6,72.01,77,38,8.03,scattered clouds,0.0,0.0
399,San Policarpo,PH,2020-02-24 05:56:45,12.18,125.51,81.3,74,18,15.08,few clouds,0.0,0.0
400,Olafsvik,IS,2020-02-24 05:56:45,64.89,-23.71,34.74,82,100,12.5,light snow,0.0,0.03937007874015748
401,Prince George,CA,2020-02-24 05:55:22,53.92,-122.75,26.6,68,90,5.82,overcast clouds,0.0,0.0
402,Vila Franca Do Campo,PT,2020-02-24 05:56:46,37.72,-25.43,51.8,81,20,3.36,few clouds,0.0,0.0
403,Korla,CN,2020-02-24 05:56:46,41.76,86.15,42.01,85,75,1.99,broken clouds,0.0,0.0
404,Benjamin Constant,BR,2020-02-24 05:56:46,-4.38,-70.03,75.2,100,75,1.43,broken clouds,0.0,0.0
405,Santiago De Cao,PE,2020-02-24 05:56:46,-7.96,-79.24,73.4,88,75,5.82,mist,0.0,0.0
406,Inirida,CO,2020-02-24 05:52:03,3.87,-67.92,74.7,93,61,1.3,broken clouds,0.0,0.0
407,Westport,US,2020-02-24 05:56:46,41.14,-73.36,46.0,55,1,3.36,clear sky,0.0,0.0
408,Nagato,JP,2020-02-24 05:56:47,34.38,131.2,59.0,62,46,8.05,scattered clouds,0.0,0.0
409,Taitung,TW,2020-02-24 05:56:47,22.76,121.14,78.8,61,20,8.05,few clouds,0.0,0.0
410,Guatire,VE,2020-02-24 05:56:47,10.48,-66.54,69.01,98,76,3.36,light rain,0.007480314960629922,0.0
411,Zhigansk,RU,2020-02-24 05:56:47,66.77,123.37,-3.77,93,100,15.68,overcast clouds,0.0,0.0
412,Painesville,US,2020-02-24 05:56:47,41.72,-81.25,44.6,33,1,9.17,clear sky,0.0,0.0
413,Basco,PH,2020-02-24 05:56:48,20.45,121.97,75.24,82,53,21.79,broken clouds,0.0,0.0
414,Mayo,US,2020-02-24 05:56:48,38.89,-76.51,44.6,80,1,4.7,clear sky,0.0,0.0
415,Eresos,GR,2020-02-24 05:56:48,39.17,25.93,46.4,70,18,4.7,few clouds,0.0,0.0
416,Dubrovnik,HR,2020-02-24 05:56:48,42.65,18.09,44.6,75,34,4.7,scattered clouds,0.0,0.0
417,Octeville,FR,2020-02-24 05:56:49,49.63,-1.64,51.01,100,90,20.8,mist,0.0,0.0
418,Krasnyy Yar,RU,2020-02-24 05:56:49,46.53,48.35,37.4,72,75,8.95,broken clouds,0.0,0.0
419,Chufarovo,RU,2020-02-24 05:56:49,54.1,47.34,31.3,94,99,10.92,light snow,0.0,0.007480314960629922
420,Galeana,MX,2020-02-24 05:56:49,24.83,-100.07,46.0,57,1,1.01,clear sky,0.0,0.0
421,Lamu,KE,2020-02-24 05:56:49,-2.27,40.9,82.67,82,66,12.93,light rain,0.022047244094488192,0.0
422,Havre-Saint-Pierre,CA,2020-02-24 05:56:49,50.23,-63.6,23.0,92,75,10.29,broken clouds,0.0,0.0
423,Mae Sai,TH,2020-02-24 05:56:50,20.43,99.88,81.0,50,60,4.7,broken clouds,0.0,0.0
424,Yarada,IN,2020-02-24 05:56:50,17.65,83.27,87.8,45,20,10.29,haze,0.0,0.0
425,Otane,NZ,2020-02-24 05:56:50,-39.88,176.63,66.0,57,41,10.0,scattered clouds,0.0,0.0
426,Coihaique,CL,2020-02-24 05:56:51,-45.58,-72.07,43.02,91,69,9.78,broken clouds,0.0,0.0
427,Soure,BR,2020-02-24 05:56:51,-0.72,-48.52,77.32,92,5,4.85,light rain,0.012204724409448819,0.0
428,Quzhou,CN,2020-02-24 05:55:04,28.96,118.87,69.69,65,100,1.59,overcast clouds,0.0,0.0
429,Souillac,MU,2020-02-24 05:56:51,-20.52,57.52,82.4,78,20,3.18,few clouds,0.0,0.0
430,Along,IN,2020-02-24 05:56:51,28.17,94.77,75.45,42,22,2.84,few clouds,0.0,0.0
431,Romanovo,RU,2020-02-24 05:56:51,52.62,81.23,18.57,92,80,1.01,broken clouds,0.0,0.0
432,Baherden,TM,2020-02-24 05:56:52,38.44,57.43,58.05,52,4,2.3,clear sky,0.0,0.0
433,Laja,CL,2020-02-24 05:56:52,-37.27,-72.7,51.49,94,3,4.25,clear sky,0.0,0.0
434,Challans,FR,2020-02-24 05:56:52,46.84,-1.87,51.8,100,90,10.29,overcast clouds,0.0,0.0
435,Mehamn,NO,2020-02-24 05:56:52,71.04,27.85,35.6,98,90,26.4,overcast clouds,0.0,0.0
436,Harqalah,TN,2020-02-24 05:56:52,36.03,10.51,53.01,86,0,2.24,clear sky,0.0,0.0
437,Plouzane,FR,2020-02-24 05:56:53,48.38,-4.62,51.8,93,90,20.8,overcast clouds,0.0,0.0
438,Olden,NO,2020-02-24 05:56:53,61.84,6.81,32.0,94,90,4.7,light shower snow,0.0,0.0
439,Chama,CH,2020-02-24 05:56:53,47.18,8.46,55.4,58,90,5.82,overcast clouds,0.0,0.0
440,Dunedin,NZ,2020-02-24 05:53:48,-45.87,170.5,63.0,69,43,5.99,scattered clouds,0.0,0.0
441,Vanavara,RU,2020-02-24 05:56:53,60.34,102.28,19.8,88,100,10.25,overcast clouds,0.0,0.0
442,Lazaro Cardenas,MX,2020-02-24 05:56:54,17.96,-102.2,71.82,88,8,2.28,clear sky,0.0,0.0
443,Omboue,GA,2020-02-24 05:56:54,-1.57,9.26,75.18,95,99,0.89,overcast clouds,0.0,0.0
444,De-Kastri,RU,2020-02-24 05:56:54,51.47,140.78,17.64,78,76,2.15,broken clouds,0.0,0.0
445,Merauke,ID,2020-02-24 05:56:54,-8.47,140.33,87.49,72,34,5.19,light rain,0.0688976377952756,0.0
446,Acarau,BR,2020-02-24 05:56:55,-2.89,-40.12,74.73,97,21,2.91,light rain,0.04448818897637795,0.0
447,Coquimbo,CL,2020-02-24 05:56:55,-29.95,-71.34,60.6,87,0,2.66,clear sky,0.0,0.0
448,Hofn,IS,2020-02-24 05:56:55,64.25,-15.21,38.98,80,100,28.99,light snow,0.0,0.024803149606299216
449,Narrabri,AU,2020-02-24 05:56:55,-30.32,149.78,82.4,48,90,3.36,overcast clouds,0.0,0.0
450,Puerto Madryn,AR,2020-02-24 05:56:55,-42.77,-65.04,59.25,79,52,21.23,broken clouds,0.0,0.0
451,Hazorasp,UZ,2020-02-24 05:56:55,41.32,61.07,44.6,75,90,4.7,overcast clouds,0.0,0.0
452,Pochutla,MX,2020-02-24 05:56:56,15.74,-96.47,78.8,94,5,3.36,clear sky,0.0,0.0
453,Gerash,IR,2020-02-24 05:56:56,27.67,54.14,59.0,62,82,4.7,broken clouds,0.0,0.0
454,Manyana,BW,2020-02-24 05:56:56,-23.4,21.72,68.34,81,100,11.99,overcast clouds,0.0,0.0
455,Kijang,KR,2020-02-24 05:56:56,35.24,129.21,60.8,17,98,11.41,overcast clouds,0.0,0.0
456,Kadnikov,RU,2020-02-24 05:56:56,59.5,40.34,33.13,97,98,9.06,light snow,0.0,0.04921259842519685
457,Kloulklubed,PW,2020-02-24 05:56:57,7.04,134.26,86.0,66,75,19.46,broken clouds,0.0,0.0
458,Mercedes,AR,2020-02-24 05:56:57,-34.65,-59.43,69.01,86,0,9.51,clear sky,0.0,0.0
459,Ankang,CN,2020-02-24 05:55:00,32.68,109.02,66.76,45,71,4.72,broken clouds,0.0,0.0
460,Longhua,CN,2020-02-24 05:56:57,23.61,114.19,77.23,48,65,5.48,broken clouds,0.0,0.0
461,San Jose,US,2020-02-24 05:56:57,37.34,-121.89,52.0,81,1,1.41,clear sky,0.0,0.0
462,Dongli,CN,2020-02-24 05:56:58,23.57,116.82,73.4,53,75,4.47,broken clouds,0.0,0.0
463,Caldas Novas,BR,2020-02-24 05:56:58,-17.74,-48.62,68.59,96,100,0.65,moderate rain,0.13543307086614173,0.0
464,Calama,CL,2020-02-24 05:56:58,-22.47,-68.93,51.01,86,19,0.98,few clouds,0.0,0.0
465,Beberibe,BR,2020-02-24 05:56:58,-4.18,-38.13,80.6,88,40,4.7,scattered clouds,0.0,0.0
466,Alofi,NU,2020-02-24 05:56:58,-19.06,-169.92,82.4,83,100,8.05,overcast clouds,0.0,0.0
467,Mora,CM,2020-02-24 05:56:58,11.05,14.14,61.84,36,0,3.8,clear sky,0.0,0.0
468,Varkaus,FI,2020-02-24 05:56:59,62.33,27.87,26.01,95,1,1.99,clear sky,0.0,0.0
469,Raga,SS,2020-02-24 05:56:59,8.46,25.68,71.08,18,12,7.56,few clouds,0.0,0.0
470,Kathmandu,NP,2020-02-24 05:53:00,27.72,85.32,66.2,45,20,3.36,few clouds,0.0,0.0
471,Aguimes,ES,2020-02-24 05:56:59,27.91,-15.45,75.0,64,60,6.93,broken clouds,0.0,0.0
472,Nemuro,JP,2020-02-24 05:56:59,43.32,145.57,28.4,68,40,10.29,scattered clouds,0.0,0.0
473,Scarborough,GB,2020-02-24 05:52:14,54.28,-0.4,37.99,93,100,6.93,moderate rain,0.0,0.0
474,Joensuu,FI,2020-02-24 05:57:00,62.58,29.75,28.4,79,41,6.93,scattered clouds,0.0,0.0
475,Senador Jose Porfirio,BR,2020-02-24 05:57:00,-2.59,-51.95,74.62,95,99,2.01,overcast clouds,0.0,0.0
476,Kaeo,NZ,2020-02-24 05:57:00,-35.1,173.78,71.01,67,2,3.0,clear sky,0.0,0.0
477,Saint-Remi,CA,2020-02-24 05:57:00,45.27,-73.62,41.0,48,75,6.93,broken clouds,0.0,0.0
478,Bilibino,RU,2020-02-24 05:56:37,68.05,166.44,-28.1,93,21,2.3,few clouds,0.0,0.0
479,Seymchan,RU,2020-02-24 05:57:01,62.88,152.43,-17.1,97,92,1.92,overcast clouds,0.0,0.0
480,Buala,SB,2020-02-24 05:57:01,-8.14,159.59,84.47,71,52,3.53,light rain,0.02716535433070866,0.0
481,Natal,BR,2020-02-24 05:57:01,-5.79,-35.21,80.6,83,40,9.17,scattered clouds,0.0,0.0
482,Lida,BY,2020-02-24 05:57:01,53.88,25.3,34.74,93,99,14.38,overcast clouds,0.0,0.0
483,Prigen,ID,2020-02-24 05:57:02,-7.68,112.62,85.96,74,54,6.89,light rain,0.11811023622047245,0.0
484,Altamira,BR,2020-02-24 05:57:02,-3.2,-52.21,73.78,98,100,0.27,overcast clouds,0.0,0.0
485,Salalah,OM,2020-02-24 05:57:02,17.02,54.09,77.0,65,20,2.24,few clouds,0.0,0.0
486,Tiarei,PF,2020-02-24 05:57:02,-17.53,-149.33,82.4,74,40,5.82,scattered clouds,0.0,0.0
487,Panaba,MX,2020-02-24 05:57:02,21.28,-88.27,68.38,85,0,6.42,clear sky,0.0,0.0
488,Zunyi,CN,2020-02-24 05:54:30,27.69,106.91,66.74,62,60,9.75,broken clouds,0.0,0.0
489,Glamoc,BA,2020-02-24 05:54:01,44.05,16.85,35.22,86,100,1.3,overcast clouds,0.0,0.0
490,La Rioja,ES,2020-02-24 05:57:03,42.25,-2.5,35.6,93,0,2.24,clear sky,0.0,0.0
491,Metro,ID,2020-02-24 05:57:03,-5.11,105.31,88.9,62,22,15.79,light rain,0.005118110236220473,0.0
492,Cabo San Lucas,MX,2020-02-24 05:54:46,22.89,-109.91,66.2,82,5,5.75,clear sky,0.0,0.0
493,Birnin Kebbi,NG,2020-02-24 05:57:03,12.45,4.2,70.79,15,15,13.18,few clouds,0.0,0.0
494,Talnakh,RU,2020-02-24 05:57:04,69.49,88.4,17.6,92,75,31.32,broken clouds,0.0,0.0
495,Babushkin,RU,2020-02-24 05:57:04,51.71,105.86,19.36,77,55,2.75,broken clouds,0.0,0.0
496,La Ronge,CA,2020-02-24 05:57:04,55.1,-105.28,26.6,68,90,2.24,overcast clouds,0.0,0.0
497,Aguilas,ES,2020-02-24 05:57:04,37.41,-1.58,44.01,45,0,5.01,clear sky,0.0,0.0
498,Nizhnevartovsk,RU,2020-02-24 05:57:04,60.93,76.55,19.4,79,100,6.71,overcast clouds,0.0,0.0
499,San Carlos De Bariloche,AR,2020-02-24 05:53:50,-41.15,-71.31,50.0,71,75,17.22,broken clouds,0.0,0.0
500,Imperia,IT,2020-02-24 05:57:05,43.97,7.78,51.8,87,20,6.93,few clouds,0.0,0.0
501,Marsabit,KE,2020-02-24 05:57:05,2.33,37.99,78.89,59,65,24.81,broken clouds,0.0,0.0
502,Rorvik,NO,2020-02-24 05:57:05,64.86,11.24,32.0,100,20,3.36,shower rain,0.0,0.0
503,Villa Bruzual,VE,2020-02-24 05:57:06,9.33,-69.12,74.8,68,12,10.89,few clouds,0.0,0.0
504,Sassandra,CI,2020-02-24 05:57:06,4.95,-6.08,77.94,93,94,3.98,overcast clouds,0.0,0.0
505,Nikolayevsk-Na-Amure,RU,2020-02-24 05:57:06,53.14,140.73,12.16,86,87,3.98,overcast clouds,0.0,0.0
506,Amloh,IN,2020-02-24 05:57:06,30.61,76.23,76.06,35,36,6.73,scattered clouds,0.0,0.0
507,Ipaussu,BR,2020-02-24 05:57:06,-23.06,-49.63,62.29,88,18,10.07,few clouds,0.0,0.0
508,Solnechnyy,RU,2020-02-24 05:56:31,50.72,136.63,15.12,93,82,4.21,broken clouds,0.0,0.0
509,Beira,MZ,2020-02-24 05:57:07,-19.84,34.84,77.0,88,90,19.46,light intensity drizzle,0.0,0.0
510,Fraserburgh,GB,2020-02-24 05:57:07,57.69,-2.02,32.0,75,100,1.12,overcast clouds,0.0,0.0
511,Lithgow,AU,2020-02-24 05:57:07,-33.48,150.15,82.0,57,90,13.87,overcast clouds,0.0,0.0
512,Mount Isa,AU,2020-02-24 05:57:07,-20.73,139.5,78.8,83,75,19.46,moderate rain,0.0,0.0
513,Airai,TL,2020-02-24 05:57:07,-8.93,125.41,79.25,69,58,1.83,light rain,0.08622047244094488,0.0
514,Mbanza-Ngungu,CD,2020-02-24 05:57:08,-5.25,14.87,71.33,94,100,2.89,moderate rain,0.1625984251968504,0.0
515,Gondanglegi,ID,2020-02-24 05:57:08,-7.75,112.01,87.31,68,35,6.49,moderate rain,0.17480314960629922,0.0
516,Agadez,NE,2020-02-24 05:57:08,19.75,10.25,51.4,44,36,12.77,scattered clouds,0.0,0.0
517,Angoche,MZ,2020-02-24 05:57:08,-16.23,39.91,82.33,86,77,6.29,broken clouds,0.0,0.0
518,Colac,AU,2020-02-24 05:57:09,-38.33,143.58,70.0,92,78,1.01,broken clouds,0.0,0.0
519,Svetlaya,RU,2020-02-24 05:57:09,46.54,138.33,23.25,66,55,3.74,broken clouds,0.0,0.0
520,Chuy,UY,2020-02-24 05:57:09,-33.7,-53.46,63.19,80,43,9.06,scattered clouds,0.0,0.0
521,Panzhihua,CN,2020-02-24 05:57:09,26.59,101.71,76.37,29,0,1.45,clear sky,0.0,0.0
522,Barcelona,ES,2020-02-24 05:57:09,41.39,2.16,55.99,81,0,13.87,clear sky,0.0,0.0
523,Gazanjyk,TM,2020-02-24 05:57:10,39.24,55.52,52.66,60,44,2.46,scattered clouds,0.0,0.0
524,Iringa,TZ,2020-02-24 05:57:10,-7.77,35.7,69.8,88,20,0.69,few clouds,0.0,0.0
525,Alegrete,BR,2020-02-24 05:57:10,-29.78,-55.79,60.67,80,0,11.12,clear sky,0.0,0.0
526,Sierra Vista,US,2020-02-24 05:57:10,31.55,-110.3,46.0,81,20,9.17,few clouds,0.0,0.0
527,Vardo,NO,2020-02-24 05:57:11,70.37,31.11,30.2,74,75,13.87,broken clouds,0.0,0.0
528,Namatanai,PG,2020-02-24 05:57:11,-3.67,152.43,85.48,72,100,14.12,light rain,0.03700787401574803,0.0
529,Akyab,MM,2020-02-24 05:57:11,20.15,92.9,79.48,44,16,9.62,few clouds,0.0,0.0
530,Makhinjauri,GE,2020-02-24 05:57:11,41.67,41.69,48.2,66,0,23.04,clear sky,0.0,0.0
531,San Juan,AR,2020-02-24 05:57:12,-31.54,-68.54,72.0,43,0,5.5,clear sky,0.0,0.0
532,Alice Town,BS,2020-02-24 05:57:12,25.72,-79.3,70.79,70,83,20.45,broken clouds,0.0,0.0
533,Taloqan,AF,2020-02-24 05:57:12,36.74,69.53,48.56,68,100,5.77,overcast clouds,0.0,0.0
534,Nosy Varika,MG,2020-02-24 05:57:12,-20.58,48.53,82.67,77,49,1.41,scattered clouds,0.0,0.0
535,Egvekinot,RU,2020-02-24 05:57:12,66.32,-179.17,-27.24,94,0,2.42,clear sky,0.0,0.0
536,Male,MV,2020-02-24 05:55:15,4.17,73.51,87.8,70,20,17.22,few clouds,0.0,0.0
537,Ponta Delgada,PT,2020-02-24 05:57:13,37.73,-25.67,51.8,81,20,3.36,few clouds,0.0,0.0
538,Caravelas,BR,2020-02-24 05:57:13,-17.71,-39.25,79.77,83,34,9.51,moderate rain,0.1279527559055118,0.0
539,Hefei,CN,2020-02-24 05:56:03,31.86,117.28,77.0,44,78,15.66,broken clouds,0.0,0.0
540,Road Town,VG,2020-02-24 05:57:14,18.42,-64.62,77.0,83,40,3.62,scattered clouds,0.0,0.0
541,Kailua,US,2020-02-24 05:57:14,21.4,-157.74,77.0,69,20,10.29,few clouds,0.0,0.0
542,Santa Rosalia,MX,2020-02-24 05:57:14,27.32,-112.28,58.33,40,100,4.79,overcast clouds,0.0,0.0
543,Aban,RU,2020-02-24 05:57:14,56.67,96.06,19.04,88,58,0.18,broken clouds,0.0,0.0
544,Byron Bay,AU,2020-02-24 05:54:53,-28.65,153.62,79.0,88,90,3.36,overcast clouds,0.0,0.0
545,Xuddur,SO,2020-02-24 05:53:31,4.12,43.89,77.52,52,38,19.24,scattered clouds,0.0,0.0
546,Kiruna,SE,2020-02-24 05:56:08,67.86,20.23,28.4,74,100,27.51,overcast clouds,0.0,0.0
547,Pacific Grove,US,2020-02-24 05:55:22,36.62,-121.92,53.01,87,1,19.51,clear sky,0.0,0.0
548,Erenhot,CN,2020-02-24 05:57:15,43.65,111.98,28.4,73,88,14.67,overcast clouds,0.0,0.0
549,Tuatapere,NZ,2020-02-24 05:57:16,-46.13,167.68,63.64,51,26,5.41,scattered clouds,0.0,0.0
550,Patacamaya,BO,2020-02-24 05:57:16,-17.23,-67.92,46.26,93,100,4.34,light rain,0.01968503937007874,0.0
551,Portel,BR,2020-02-24 05:57:16,-1.94,-50.82,74.23,98,94,2.13,overcast clouds,0.0,0.0
552,Chengde,CN,2020-02-24 05:57:16,40.97,117.94,44.44,35,100,10.94,overcast clouds,0.0,0.0
553,Paka,MY,2020-02-24 05:57:16,4.64,103.44,80.6,88,40,9.17,scattered clouds,0.0,0.0
554,Dubki,RU,2020-02-24 05:57:16,43.02,46.84,41.0,80,90,6.71,overcast clouds,0.0,0.0
555,Ugoofaaru,MV,2020-02-24 05:57:17,5.67,73.0,83.07,79,51,23.15,light rain,0.01732283464566929,0.0
556,Saint-Georges,GD,2020-02-24 05:55:21,12.06,-61.75,78.8,88,40,10.29,scattered clouds,0.0,0.0
557,Dedza,MW,2020-02-24 05:57:17,-14.38,34.33,69.44,94,100,3.24,moderate rain,0.17244094488188977,0.0
558,Kidal,ML,2020-02-24 05:57:17,18.44,1.41,65.71,19,8,17.16,clear sky,0.0,0.0
559,Bayan,CN,2020-02-24 05:57:17,46.08,127.4,33.01,40,75,9.91,broken clouds,0.0,0.0
560,Lagoa,PT,2020-02-24 05:57:18,39.05,-27.98,59.65,81,89,11.65,overcast clouds,0.0,0.0
561,Nhulunbuy,AU,2020-02-24 05:57:18,-12.23,136.77,89.6,66,75,19.46,broken clouds,0.0,0.0
562,Sobolevo,RU,2020-02-24 05:57:18,54.43,31.9,31.24,87,53,6.42,broken clouds,0.0,0.0
563,Pampa,US,2020-02-24 05:57:18,35.54,-100.96,44.6,93,90,24.16,overcast clouds,0.0,0.0
564,Apam,GH,2020-02-24 05:57:18,5.28,-0.74,78.33,92,30,4.27,scattered clouds,0.0,0.0
565,Finschhafen,PG,2020-02-24 05:57:19,-6.6,147.87,83.43,79,32,12.46,light rain,0.00984251968503937,0.0
566,Mogocha,RU,2020-02-24 05:57:19,53.73,119.77,21.0,78,0,4.65,clear sky,0.0,0.0
567,Dalbandin,PK,2020-02-24 05:57:19,28.89,64.41,74.19,21,0,5.14,clear sky,0.0,0.0
568,Bilma,NE,2020-02-24 05:57:19,18.69,12.92,52.18,42,58,11.7,broken clouds,0.0,0.0
569,Porbandar,IN,2020-02-24 05:57:19,21.64,69.61,82.4,42,0,9.17,clear sky,0.0,0.0
570,Udachnyy,RU,2020-02-24 05:57:19,66.42,112.4,14.0,92,26,8.95,scattered clouds,0.0,0.0
571,Portobelo,PA,2020-02-24 05:57:20,9.55,-79.65,75.99,88,94,4.14,overcast clouds,0.0,0.0
572,Waipawa,NZ,2020-02-24 05:57:20,-41.41,175.52,68.0,63,49,8.05,scattered clouds,0.0,0.0
573,Say,NE,2020-02-24 05:57:20,13.1,2.37,77.0,11,0,12.75,dust,0.0,0.0
574,Danielskuil,ZA,2020-02-24 05:57:20,-28.19,23.54,63.97,68,30,14.34,scattered clouds,0.0,0.0
575,Whitianga,NZ,2020-02-24 05:57:20,-36.83,175.7,67.98,61,6,5.14,clear sky,0.0,0.0
576,Waspan,NI,2020-02-24 05:57:21,14.74,-83.97,65.08,90,0,3.78,clear sky,0.0,0.0
